"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000212","meiotic spindle organization","4/655","23/18860",0.173913043478261,5.00763358778626,3.64779728270087,0.00754255502332707,0.0396810827949566,0.0279458252265233,"CCNB2/ASPM/AURKA/NDC80",4
"GO:0002689","negative regulation of leukocyte chemotaxis","4/655","23/18860",0.173913043478261,5.00763358778626,3.64779728270087,0.00754255502332707,0.0396810827949566,0.0279458252265233,"SLIT2/MIF/GREM1/DUSP1",4
"GO:0003228","atrial cardiac muscle tissue development","4/655","23/18860",0.173913043478261,5.00763358778626,3.64779728270087,0.00754255502332707,0.0396810827949566,0.0279458252265233,"ENG/GATA6/TBX3/EDNRA",4
"GO:0010224","response to UV-B","4/655","23/18860",0.173913043478261,5.00763358778626,3.64779728270087,0.00754255502332707,0.0396810827949566,0.0279458252265233,"MFAP4/HYAL1/HYAL2/MME",4
"GO:0014821","phasic smooth muscle contraction","4/655","23/18860",0.173913043478261,5.00763358778626,3.64779728270087,0.00754255502332707,0.0396810827949566,0.0279458252265233,"EDNRB/TBX2/TBX3/EDN1",4
"GO:0046033","AMP metabolic process","4/655","23/18860",0.173913043478261,5.00763358778626,3.64779728270087,0.00754255502332707,0.0396810827949566,0.0279458252265233,"PAICS/HPRT1/AK1/AK4",4
"GO:0014032","neural crest cell development","8/655","82/18860",0.0975609756097561,2.80916030534351,3.11418169634551,0.00756238841776731,0.039743939129872,0.0279900924699099,"EDNRB/SEMA5A/SEMA3G/SEMA6A/ZEB2/EDN1/FOLR1/EDNRA",8
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","10/655","117/18860",0.0854700854700855,2.46101650681803,3.00685952823296,0.00760770206570674,0.0399404358449604,0.028128477374521,"CD36/AGER/MIF/LPL/PIK3R1/IL33/HLA-E/CLU/TYROBP/IL6",10
"GO:0031342","negative regulation of cell killing","5/655","36/18860",0.138888888888889,3.9991518235793,3.41647607014897,0.00769247869937896,0.0402597016042263,0.0283533236861845,"HLA-E/CLU/IL7R/CEACAM1/CX3CR1",5
"GO:0033687","osteoblast proliferation","5/655","36/18860",0.138888888888889,3.9991518235793,3.41647607014897,0.00769247869937896,0.0402597016042263,0.0283533236861845,"FBLN5/GREM1/FGFR2/NPR3/BMP2",5
"GO:1902882","regulation of response to oxidative stress","5/655","36/18860",0.138888888888889,3.9991518235793,3.41647607014897,0.00769247869937896,0.0402597016042263,0.0283533236861845,"CD36/SESN1/FBLN5/ALOX5/SLC7A11",5
"GO:0071384","cellular response to corticosteroid stimulus","7/655","66/18860",0.106060606060606,3.05389775618783,3.17048582319641,0.00779712869649272,0.0407650711932814,0.0287092356022859,"FAM107A/TBX2/KLF9/SRD5A1/AQP1/ZFP36/EDN1",7
"GO:0042471","ear morphogenesis","11/655","136/18860",0.0808823529411765,2.32891782667265,2.95020981721009,0.00788714695839156,0.0411929747878689,0.0290105912666445,"TBX2/GATA2/TBX3/COL11A1/FGFR2/SOBP/ITGA8/TFAP2A/EDN1/NR4A3/EDNRA",11
"GO:0043269","regulation of monoatomic ion transport","26/655","449/18860",0.0579064587973274,1.66735238613373,2.71471559473616,0.00789647390860984,0.0411989943057905,0.0290148305762585,"FHL1/CAV1/FXYD6/FXYD1/WFS1/ADRB2/AHNAK/TRPV2/NEDD4L/STOM/CAPN3/PLA2G1B/PER1/CA2/STK39/SLC6A4/MYLK/KCNN4/MMP9/CXCL12/EDN1/SPINK1/DMD/KCNJ15/EDNRA/LCN2",26
"GO:0032535","regulation of cellular component size","22/655","361/18860",0.0609418282548476,1.75475248990294,2.74643084382404,0.00794227322396266,0.0413950951900432,0.0291529367127873,"SPP1/SLIT2/SEMA5A/SPTBN1/MACF1/KANK3/KANK2/TRPV2/SEMA3G/LMOD1/AQP4/AKT3/CYRIA/CDH1/STK39/KCNN4/CRABP2/AQP1/IL7R/F2RL1/CXCL12/EDN1",22
"GO:0051402","neuron apoptotic process","20/655","318/18860",0.0628930817610063,1.81093667482836,2.76634825327822,0.00796994691314418,0.0414564227879938,0.0291961273268828,"ADARB1/WFS1/ANGPT1/GAPDH/MDK/TNFRSF21/CLU/SLC1A1/TOX3/TFAP2A/NDNF/AGTR2/NTRK2/TRIM2/NR4A3/CX3CR1/GCLC/EGR1/NR4A2/LCN2",20
"GO:0042176","regulation of protein catabolic process","23/655","383/18860",0.0600522193211488,1.72913718533873,2.73449758162509,0.0079853499880958,0.0414564227879938,0.0291961273268828,"CAV1/WFS1/SNX1/NEDD4L/LAMP3/GPC3/IL33/CLU/CDC20/TIMP1/LDLR/FOXF2/CDH1/TIMP3/MAD2L1/AURKA/C4BPA/LAPTM4B/NQO1/IRAK3/PBK/GCLC/EEF1A2",23
"GO:0046364","monosaccharide biosynthetic process","9/655","100/18860",0.09,2.59145038167939,3.02664388113793,0.00799516725197023,0.0414564227879938,0.0291961273268828,"LEPR/ENO1/SORD/KAT2B/GPI/RBP4/PGK1/FBP1/ATF3",9
"GO:0060349","bone morphogenesis","9/655","100/18860",0.09,2.59145038167939,3.02664388113793,0.00799516725197023,0.0414564227879938,0.0291961273268828,"GHR/TGFBR2/FGFR2/COL1A1/COL13A1/TFAP2A/COL3A1/ACP5/COMP",9
"GO:1900182","positive regulation of protein localization to nucleus","9/655","100/18860",0.09,2.59145038167939,3.02664388113793,0.00799516725197023,0.0414564227879938,0.0291961273268828,"FERMT2/PIK3R1/HYAL2/ECT2/CDH1/CDK1/WWTR1/EDN1/CDKN2A",9
"GO:0034762","regulation of transmembrane transport","26/655","450/18860",0.0577777777777778,1.66364715860899,2.70272115226455,0.00811519676255688,0.0419409343749959,0.0295373497728668,"FHL1/CAV1/FXYD6/FXYD1/PID1/AHNAK/NEDD4L/STOM/CAPN3/PIK3R1/SORBS1/PLA2G1B/GPC3/CA2/STK39/KCNN4/CLDN3/FABP5/MMP9/SLC7A5/EDN1/DMD/NR4A3/KCNJ15/EDNRA/LCN2",26
"GO:0021536","diencephalon development","8/655","83/18860",0.0963855421686747,2.77531500045985,3.07458146207709,0.00812189522817381,0.0419409343749959,0.0295373497728668,"SEMA5A/GATA2/CDH1/SRD5A1/NDNF/ZEB2/BMP2/NR4A2",8
"GO:0030593","neutrophil chemotaxis","8/655","83/18860",0.0963855421686747,2.77531500045985,3.07458146207709,0.00812189522817381,0.0419409343749959,0.0295373497728668,"SLIT2/MDK/PLA2G1B/C5AR1/CXCL13/CXCL3/EDN1/PERP",8
"GO:0043297","apical junction assembly","8/655","83/18860",0.0963855421686747,2.77531500045985,3.07458146207709,0.00812189522817381,0.0419409343749959,0.0295373497728668,"CDH5/PECAM1/RAMP2/CLDN5/CLDN18/ECT2/CLDN4/CLDN3",8
"GO:1903573","negative regulation of response to endoplasmic reticulum stress","6/655","51/18860",0.117647058823529,3.38751683879659,3.23842107192225,0.00818798664023527,0.0422389484818687,0.0297472293819677,"WFS1/AKT3/CLU/PPP1R15A/ALOX5/MAGEA3",6
"GO:0032943","mononuclear cell proliferation","20/655","319/18860",0.0626959247648903,1.80525975735241,2.75137254362782,0.00823635998651807,0.042401689818234,0.0298618417015633,"AGER/EMP2/MIF/LRRC32/TGFBR2/SFTPD/HLA-E/TNFRSF21/VSIG4/HPRT1/CD24/IL7R/HSPD1/TYROBP/SCGB1A1/CDKN2A/MNDA/CD55/IL6/IGFBP2",20
"GO:0044092","negative regulation of molecular function","20/655","319/18860",0.0626959247648903,1.80525975735241,2.75137254362782,0.00823635998651807,0.042401689818234,0.0298618417015633,"EDNRB/RASIP1/ADARB1/HEG1/RAMP3/ARRB1/GAPDH/TIMP1/CDKN1C/MAD2L1/GPRC5A/ID3/SLPI/AURKA/ZFP36/CEACAM1/DUSP1/SFN/ID1/CDKN2A",20
"GO:0019058","viral life cycle","19/655","298/18860",0.063758389261745,1.83585224652902,2.75873446479439,0.00832152456534824,0.0427964120503624,0.0301398290379745,"AGTR1/CAV1/ADARB1/CAV2/TOP2A/SRPK1/GAS6/MYH10/LAMP3/KPNA2/HYAL2/LDLR/CDK1/EFNB2/MRC1/TMPRSS4/SLPI/APOBEC3B/CD55",19
"GO:0009416","response to light stimulus","21/655","341/18860",0.06158357771261,1.77323095520584,2.7331426189597,0.00836739655250172,0.0429884593523024,0.0302750803959824,"CAT/MFAP4/HYAL1/PIK3R1/PCLAF/HYAL2/TIMP1/PER1/FEN1/MME/AQP1/MMP1/MEIS2/RBP4/MMP9/DUSP1/PBK/NMU/SLC7A11/FOS/LCN2",21
"GO:0032613","interleukin-10 production","7/655","67/18860",0.104477611940299,3.00831719266264,3.12360629392814,0.00845317733059536,0.0432528058337062,0.0304612492212317,"AGER/INAVA/TNFRSF21/F2RL1/HSPD1/TYROBP/IL6",7
"GO:0032653","regulation of interleukin-10 production","7/655","67/18860",0.104477611940299,3.00831719266264,3.12360629392814,0.00845317733059536,0.0432528058337062,0.0304612492212317,"AGER/INAVA/TNFRSF21/F2RL1/HSPD1/TYROBP/IL6",7
"GO:0048599","oocyte development","7/655","67/18860",0.104477611940299,3.00831719266264,3.12360629392814,0.00845317733059536,0.0432528058337062,0.0304612492212317,"H3-3B/CCNB1/RPS6KA2/AURKA/EDN1/TRIP13/EDNRA",7
"GO:0060675","ureteric bud morphogenesis","7/655","67/18860",0.104477611940299,3.00831719266264,3.12360629392814,0.00845317733059536,0.0432528058337062,0.0304612492212317,"TCF21/GREM1/GPC3/PTCH1/AGTR2/LGR4/BMP2",7
"GO:0001910","regulation of leukocyte mediated cytotoxicity","9/655","101/18860",0.0891089108910891,2.56579245710831,2.99277922472384,0.00851542128283292,0.043483002295317,0.0306233675312884,"AGER/DNASE1L3/HLA-E/IL7R/F2RL1/CEACAM1/CADM1/TYROBP/CX3CR1",9
"GO:0034446","substrate adhesion-dependent cell spreading","9/655","101/18860",0.0891089108910891,2.56579245710831,2.99277922472384,0.00851542128283292,0.043483002295317,0.0306233675312884,"TEK/LIMS2/MDK/FERMT2/FBLN1/PIK3R1/ITGA8/NEDD9/POSTN",9
"GO:0002573","myeloid leukocyte differentiation","17/655","257/18860",0.066147859922179,1.90465440936228,2.7697617381385,0.00862493905248046,0.0439976648021271,0.0309858240837035,"TAL1/CLDN18/QKI/GATA2/TGFBR2/PIK3R1/GPC3/IL33/NEDD9/MMP9/BMP2/F2RL1/CEACAM1/TYROBP/UBD/IL1RL1/FOS",17
"GO:1900101","regulation of endoplasmic reticulum unfolded protein response","5/655","37/18860",0.135135135135135,3.89106663915824,3.33886747702674,0.00864588746675264,0.0440599320853724,0.0310296764811771,"WFS1/PIK3R1/AKT3/PPP1R15A/AGR2",5
"GO:0003096","renal sodium ion transport","4/655","24/18860",0.166666666666667,4.79898218829516,3.53234550367899,0.00880681236167212,0.0446093812088718,0.0314166318789298,"EDNRB/STK39/EDN1/EDNRA",4
"GO:0009713","catechol-containing compound biosynthetic process","4/655","24/18860",0.166666666666667,4.79898218829516,3.53234550367899,0.00880681236167212,0.0446093812088718,0.0314166318789298,"KL/ALDH2/GPR37/NR4A2",4
"GO:0038166","angiotensin-activated signaling pathway","4/655","24/18860",0.166666666666667,4.79898218829516,3.53234550367899,0.00880681236167212,0.0446093812088718,0.0314166318789298,"AGTR1/CAV1/CA2/AGTR2",4
"GO:0042423","catecholamine biosynthetic process","4/655","24/18860",0.166666666666667,4.79898218829516,3.53234550367899,0.00880681236167212,0.0446093812088718,0.0314166318789298,"KL/ALDH2/GPR37/NR4A2",4
"GO:1900407","regulation of cellular response to oxidative stress","4/655","24/18860",0.166666666666667,4.79898218829516,3.53234550367899,0.00880681236167212,0.0446093812088718,0.0314166318789298,"CD36/FBLN5/ALOX5/SLC7A11",4
"GO:2001044","regulation of integrin-mediated signaling pathway","4/655","24/18860",0.166666666666667,4.79898218829516,3.53234550367899,0.00880681236167212,0.0446093812088718,0.0314166318789298,"LIMS2/EMP2/TIMP1/PLAU",4
"GO:1905475","regulation of protein localization to membrane","13/655","177/18860",0.0734463276836158,2.11480571009617,2.82648802241114,0.00899084242866829,0.0454519260822229,0.0320100030804628,"CD36/SPTBN1/RAMP3/PID1/CACNA2D2/PIK3R1/SORBS1/GPC3/ARHGAP44/SFN/AGR2/NETO2/SLC7A11",13
"GO:0006692","prostanoid metabolic process","6/655","52/18860",0.115384615384615,3.32237228420435,3.18087675365786,0.00899118458412227,0.0454519260822229,0.0320100030804628,"MIF/PTGDS/FABP5/EDN1/HPGD/PLA2G4A",6
"GO:1901890","positive regulation of cell junction assembly","10/655","120/18860",0.0833333333333333,2.39949109414758,2.91716240189017,0.00903249424370117,0.0456150009902344,0.0321248503214433,"TEK/CLDN5/CAV1/LRRN3/FERMT2/THBS2/TPBG/FLRT3/NTRK2/SRPX2",10
"GO:0071229","cellular response to acid chemical","9/655","102/18860",0.0882352941176471,2.54063762909744,2.95932020793217,0.00906097131121361,0.0456368593857178,0.03214024432929,"SESN1/KLF2/COL1A1/COL3A1/COL1A2/COL5A2/SLC7A5/NTRK2/GCLC",9
"GO:0001655","urogenital system development","7/655","68/18860",0.102941176470588,2.96407723394701,3.0775927821474,0.00914890914319745,0.0456368593857178,0.03214024432929,"GATA2/SULF1/ID4/FGFR2/SRD5A1/PTCH1/TNC",7
"GO:0072171","mesonephric tubule morphogenesis","7/655","68/18860",0.102941176470588,2.96407723394701,3.0775927821474,0.00914890914319745,0.0456368593857178,0.03214024432929,"TCF21/GREM1/GPC3/PTCH1/AGTR2/LGR4/BMP2",7
"GO:1904375","regulation of protein localization to cell periphery","12/655","158/18860",0.0759493670886076,2.18687795922311,2.84168032702958,0.00918971032222897,0.0456368593857178,0.03214024432929,"CD36/SPTBN1/RAMP3/PID1/EPB41L2/CACNA2D2/PIK3R1/SORBS1/ARHGAP44/SFN/AGR2/NETO2",12
"GO:0006971","hypotonic response","3/655","13/18860",0.230769230769231,6.64474456840869,3.86170855121938,0.00919075640406818,0.0456368593857178,0.03214024432929,"STK39/MYLK/FBP1",3
"GO:0007614","short-term memory","3/655","13/18860",0.230769230769231,6.64474456840869,3.86170855121938,0.00919075640406818,0.0456368593857178,0.03214024432929,"MDK/RCAN1/LCN2",3
"GO:0032306","regulation of prostaglandin secretion","3/655","13/18860",0.230769230769231,6.64474456840869,3.86170855121938,0.00919075640406818,0.0456368593857178,0.03214024432929,"MIF/EDN1/PLA2G4A",3
"GO:0032341","aldosterone metabolic process","3/655","13/18860",0.230769230769231,6.64474456840869,3.86170855121938,0.00919075640406818,0.0456368593857178,0.03214024432929,"EDNRB/BMP2/DKK3",3
"GO:0042416","dopamine biosynthetic process","3/655","13/18860",0.230769230769231,6.64474456840869,3.86170855121938,0.00919075640406818,0.0456368593857178,0.03214024432929,"ALDH2/GPR37/NR4A2",3
"GO:0051443","positive regulation of ubiquitin-protein transferase activity","3/655","13/18860",0.230769230769231,6.64474456840869,3.86170855121938,0.00919075640406818,0.0456368593857178,0.03214024432929,"CDC20/UBE2C/UBE2S",3
"GO:0060100","positive regulation of phagocytosis, engulfment","3/655","13/18860",0.230769230769231,6.64474456840869,3.86170855121938,0.00919075640406818,0.0456368593857178,0.03214024432929,"CD36/GATA2/F2RL1",3
"GO:0061523","cilium disassembly","3/655","13/18860",0.230769230769231,6.64474456840869,3.86170855121938,0.00919075640406818,0.0456368593857178,0.03214024432929,"CDK1/NEDD9/AURKA",3
"GO:0086100","endothelin receptor signaling pathway","3/655","13/18860",0.230769230769231,6.64474456840869,3.86170855121938,0.00919075640406818,0.0456368593857178,0.03214024432929,"EDNRB/EDN1/EDNRA",3
"GO:0097048","dendritic cell apoptotic process","3/655","13/18860",0.230769230769231,6.64474456840869,3.86170855121938,0.00919075640406818,0.0456368593857178,0.03214024432929,"GAS6/CXCL12/NR4A3",3
"GO:1900426","positive regulation of defense response to bacterium","3/655","13/18860",0.230769230769231,6.64474456840869,3.86170855121938,0.00919075640406818,0.0456368593857178,0.03214024432929,"MMRN2/PGC/F2RL1",3
"GO:1905155","positive regulation of membrane invagination","3/655","13/18860",0.230769230769231,6.64474456840869,3.86170855121938,0.00919075640406818,0.0456368593857178,0.03214024432929,"CD36/GATA2/F2RL1",3
"GO:2000668","regulation of dendritic cell apoptotic process","3/655","13/18860",0.230769230769231,6.64474456840869,3.86170855121938,0.00919075640406818,0.0456368593857178,0.03214024432929,"GAS6/CXCL12/NR4A3",3
"GO:0141060","disruption of anatomical structure in another organism","11/655","139/18860",0.079136690647482,2.27865341314734,2.86998984035898,0.00922682058633041,0.0457708422786469,0.0322346032087714,"FCN3/GAPDH/C7/F2RL1/CXCL13/CXCL3/CXCL12/SFN/CXCL2/CFB/CXCL14",11
"GO:0019218","regulation of steroid metabolic process","10/655","121/18860",0.0826446280991736,2.37966058923727,2.88786160556035,0.00955015177574752,0.0473281857913151,0.0333313789658134,"AGTR1/ACADL/FGFR4/QKI/LDLR/CES1/BMP2/ABCG1/DKK3/EGR1",10
"GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","18/655","281/18860",0.0640569395017794,1.84444867023444,2.70520316801483,0.00960154118628995,0.0474894676927393,0.0334449634628064,"GRK5/RAMP2/S1PR1/RAMP3/ADRB2/VIPR1/MARCO/CALCRL/PTGER4/C5AR1/ADCY9/ADGRF5/CXCL12/EDN1/GPR37/GABBR1/EDNRA/ADGRG6",18
"GO:0042593","glucose homeostasis","18/655","281/18860",0.0640569395017794,1.84444867023444,2.70520316801483,0.00960154118628995,0.0474894676927393,0.0334449634628064,"AGER/FGFR4/LEPR/WFS1/GAS6/SOX4/PIK3R1/PDK4/COL1A1/PTCH1/FABP5/GPI/ALOX5/RBP4/ADGRF5/CDKN2A/GCLC/IL6",18
"GO:0043535","regulation of blood vessel endothelial cell migration","12/655","159/18860",0.0754716981132075,2.17312400979404,2.81769972149708,0.00963699188070045,0.047618077528167,0.0335355383093106,"STARD13/TGFBR3/JCAD/MMRN2/RGCC/GATA2/ANGPT1/KLF4/GREM1/AKT3/AGTR2/SRPX2",12
"GO:0008207","C21-steroid hormone metabolic process","5/655","38/18860",0.131578947368421,3.78867014865408,3.26392897872104,0.00967794690498157,0.0477268614492242,0.0336121505444411,"EDNRB/SRD5A1/BMP2/DKK3/EGR1",5
"GO:0019934","cGMP-mediated signaling","5/655","38/18860",0.131578947368421,3.78867014865408,3.26392897872104,0.00967794690498157,0.0477268614492242,0.0336121505444411,"CD36/EDNRB/NPR1/AGTR2/AQP1",5
"GO:0006066","alcohol metabolic process","22/655","368/18860",0.0597826086956522,1.72137404580153,2.65080095525852,0.00981112044739714,0.0483363118816047,0.034041362503085,"EDNRB/ADH1B/AGTR1/ACADL/CAT/LEPR/QKI/PLPP2/INPP5A/PLPP3/HSD17B6/ALDH2/LDLR/SORD/CES1/ALDH1A1/RBP4/BMP2/ABCG1/DKK3/PLA2G4A/CYP24A1",22
"GO:0050922","negative regulation of chemotaxis","6/655","53/18860",0.113207547169811,3.25968601469106,3.12471857350222,0.0098491650225938,0.0484339047149518,0.0341100932954924,"SLIT2/SEMA5A/MIF/GREM1/CXCL13/DUSP1",6
"GO:0045664","regulation of neuron differentiation","14/655","199/18860",0.0703517587939698,2.02570102420499,2.75908137515317,0.00985014927238603,0.0484339047149518,0.0341100932954924,"EDNRB/GATA2/ID4/MEIS1/ECT2/SLC6A4/TCF4/ASPM/SOCS2/HEY1/BMP2/CXCL12/DMD/PCP4",14
"GO:0048645","animal organ formation","7/655","69/18860",0.101449275362319,2.92111959287532,3.03241501906817,0.00988565740303858,0.0485138396410073,0.0341663883186041,"EMP2/GATA6/SULF1/TGFBR2/FGFR2/BMP2/FOLR1",7
"GO:0051058","negative regulation of small GTPase mediated signal transduction","7/655","69/18860",0.101449275362319,2.92111959287532,3.03241501906817,0.00988565740303858,0.0485138396410073,0.0341663883186041,"RASIP1/SLIT2/HEG1/DLC1/ARHGAP44/ARHGAP29/FBP1",7
"GO:0033500","carbohydrate homeostasis","18/655","282/18860",0.0638297872340425,1.83790807211304,2.68909464454605,0.00993635900103874,0.0487152231179331,0.0343082147772913,"AGER/FGFR4/LEPR/WFS1/GAS6/SOX4/PIK3R1/PDK4/COL1A1/PTCH1/FABP5/GPI/ALOX5/RBP4/ADGRF5/CDKN2A/GCLC/IL6",18
"GO:1904019","epithelial cell apoptotic process","8/655","86/18860",0.0930232558139535,2.67850168649032,2.95921990396888,0.0099871987298688,0.0488843352957638,0.0344273138298487,"WFS1/TGFBR2/MDK/PLA2G1B/KRT8/ZFP36/EDNRA/IL6",8
"GO:0002366","leukocyte activation involved in immune response","20/655","325/18860",0.0615384615384615,1.77193188490898,2.66261886004168,0.00999025106242792,0.0488843352957638,0.0344273138298487,"FOXF1/ITM2A/GATA2/DNASE1L3/MDK/PTGDS/PIK3R1/IL33/FGR/HLX/PTGER4/F2RL1/HSPD1/CEACAM1/ANXA3/TYROBP/NR4A3/CX3CR1/POU2AF1/IL6",20
"GO:0014856","skeletal muscle cell proliferation","4/655","25/18860",0.16,4.60702290076336,3.42310901562981,0.0102017412029672,0.0496300923387594,0.0349525211709057,"CAV2/ANGPT1/NDC80/FOS",4
"GO:0022010","central nervous system myelination","4/655","25/18860",0.16,4.60702290076336,3.42310901562981,0.0102017412029672,0.0496300923387594,0.0349525211709057,"GPM6B/ID4/CLU/MYRF",4
"GO:0032291","axon ensheathment in central nervous system","4/655","25/18860",0.16,4.60702290076336,3.42310901562981,0.0102017412029672,0.0496300923387594,0.0349525211709057,"GPM6B/ID4/CLU/MYRF",4
"GO:0033238","regulation of amine metabolic process","4/655","25/18860",0.16,4.60702290076336,3.42310901562981,0.0102017412029672,0.0496300923387594,0.0349525211709057,"HPRT1/ALDH2/GPR37/NR4A2",4
"GO:0048714","positive regulation of oligodendrocyte differentiation","4/655","25/18860",0.16,4.60702290076336,3.42310901562981,0.0102017412029672,0.0496300923387594,0.0349525211709057,"QKI/MDK/MYRF/PTN",4
"GO:0090023","positive regulation of neutrophil chemotaxis","4/655","25/18860",0.16,4.60702290076336,3.42310901562981,0.0102017412029672,0.0496300923387594,0.0349525211709057,"MDK/C5AR1/EDN1/PERP",4
